Sub-region	colors	Genetic ID	Publication	YBP	Group ID	Country	Lat.	Long.	Molecular Sex	x	y
Africa Sub-Saharan	#e32f27	HGDP01029.SDG	BergstromScience2020	0.0	Ignore_Ju_hoan_North(discovery).SDG	Namibia	-18.93725689	21.45244764	M	7.1781735	13.692649
Africa Sub-Saharan	#e32f27	HGDP00911.SDG	BergstromScience2020	0.0	Ignore_Mandenka.SDG	Senegal	12	-12	M	13.188805	12.786976
Africa Sub-Saharan	#e32f27	HGDP00918.SDG	BergstromScience2020	0.0	Ignore_Mandenka.SDG	Senegal	12	-12	F	13.263459	12.73603
Africa Sub-Saharan	#e32f27	NA19131.SG	1KGPhase3	0.0	YRI.SG	Nigeria	7.396389	3.916667	F	14.237227	14.2265005
Africa Sub-Saharan	#e32f27	HGDP01201.SDG	BergstromScience2020	0.0	Ignore_Mandenka(relative).SDG	Senegal	12	-12	F	13.595436	13.562432
Africa Sub-Saharan	#e32f27	HGDP01033	PattersonGenetics2012	0.0	BantuSA	South Africa	-28	31	M	7.8716683	14.490983
Africa Sub-Saharan	#e32f27	HGDP01285.SDG	BergstromScience2020	0.0	Ignore_Mandenka(relative).SDG	Senegal	12	-12	M	13.536152	13.15786
Africa Sub-Saharan	#e32f27	HGDP00456.SDG	BergstromScience2020	0.0	Ignore_Mbuti(discovery).SDG	Congo	1	29	M	7.322423	14.105196
Africa Sub-Saharan	#e32f27	HGDP00450.SDG	BergstromScience2020	0.0	Ignore_MbutiPygmy(relative).SDG	Congo	1	29	M	7.3646626	14.160249
Africa Sub-Saharan	#e32f27	HGDP00471.SDG	BergstromScience2020	0.0	Ignore_MbutiPygmy(relative).SDG	Congo	1	29	F	7.358538	14.142735
Africa Sub-Saharan	#e32f27	A_Yoruba-4.DG	MeyerScience2012	0.0	Ignore_Yoruba(discovery).DG	Nigeria	..	..	M	14.342307	14.250556
Africa Sub-Saharan	#e32f27	HGDP00927.SDG	BergstromScience2020	0.0	Ignore_Yoruba(discovery).SDG	Nigeria	7.4	3.9	M	14.350003	14.260101
Africa Sub-Saharan	#e32f27	HGDP01286	PattersonGenetics2012	0.0	Mandenka	Senegal	12	-12	M	13.515459	13.021062
Africa Sub-Saharan	#e32f27	HGDP01285	PattersonGenetics2012	0.0	Ignore_Mandenka_relative	Senegal	12	-12	M	13.552527	13.127409
Africa Sub-Saharan	#e32f27	HGDP01284	PattersonGenetics2012	0.0	Mandenka	Senegal	12	-12	M	13.335825	13.318179
Africa Sub-Saharan	#e32f27	HGDP01283	PattersonGenetics2012	0.0	Mandenka	Senegal	12	-12	M	13.313929	12.848671
Africa Sub-Saharan	#e32f27	NA19257.SG	1KGPhase3	0.0	YRI.SG	Nigeria	7.396389	3.916667	F	13.96701	13.830442
Africa Sub-Saharan	#e32f27	A_Mbuti-5.DG	MeyerScience2012	0.0	Ignore_Mbuti(discovery).DG	Congo	1	29	M	7.3441563	14.125795
Africa Sub-Saharan	#e32f27	HGDP01406.SDG	BergstromScience2020	0.0	Ignore_BantuKenya(relative).SDG	Kenya	-3	37	M	10.70529	11.238438
Africa Sub-Saharan	#e32f27	HGDP01032	PattersonGenetics2012	0.0	Ju_hoan_North	Namibia	-18.93725689	21.45244764	M	7.162372	13.670344
Africa Sub-Saharan	#e32f27	HGDP01030	PattersonGenetics2012	0.0	BantuSA	Botswana	-28	24	M	7.602435	14.273929
Africa Sub-Saharan	#e32f27	HGDP00929	PattersonGenetics2012	0.0	Yoruba	Nigeria	7.4	3.9	M	13.821669	14.16779
Africa Sub-Saharan	#e32f27	HGDP00928	PattersonGenetics2012	0.0	Yoruba	Nigeria	7.4	3.9	F	14.019886	14.130666
Africa Sub-Saharan	#e32f27	HGDP00927	PattersonGenetics2012	0.0	Ignore_YRI_discovery	Nigeria	7.4	3.9	M	14.348142	14.248426
Africa Sub-Saharan	#e32f27	HGDP00926	PattersonGenetics2012	0.0	Yoruba	Nigeria	7.4	3.9	F	13.854175	13.839994
Africa Sub-Saharan	#e32f27	HGDP00925	PattersonGenetics2012	0.0	Yoruba	Nigeria	7.4	3.9	F	13.765825	13.5883665
Africa Sub-Saharan	#e32f27	HGDP00924	PattersonGenetics2012	0.0	Yoruba	Nigeria	7.4	3.9	F	13.697725	13.78545
Africa Sub-Saharan	#e32f27	HGDP00920	PattersonGenetics2012	0.0	Yoruba	Nigeria	7.4	3.9	F	13.8533945	13.750969
Africa Sub-Saharan	#e32f27	HGDP00918	PattersonGenetics2012	0.0	Ignore_Mandenka	Senegal	12	-12	F	13.231011	12.664334
Africa Sub-Saharan	#e32f27	HGDP00917	PattersonGenetics2012	0.0	Mandenka	Senegal	12	-12	F	13.33507	12.85962
Africa Sub-Saharan	#e32f27	HGDP00915	PattersonGenetics2012	0.0	Mandenka	Senegal	12	-12	F	13.350321	12.83193
Africa Sub-Saharan	#e32f27	HGDP00914	PattersonGenetics2012	0.0	Ignore_Mandenka_relative	Senegal	12	-12	F	13.192028	12.7821245
Africa Sub-Saharan	#e32f27	HGDP00913	PattersonGenetics2012	0.0	Mandenka	Senegal	12	-12	M	13.572203	13.050669
Africa Sub-Saharan	#e32f27	HGDP00912	PattersonGenetics2012	0.0	Mandenka	Senegal	12	-12	M	13.596762	13.165745
Africa Sub-Saharan	#e32f27	HGDP00911	PattersonGenetics2012	0.0	Ignore_Mandenka	Senegal	12	-12	M	13.205021	12.783852
Africa Sub-Saharan	#e32f27	HGDP00910	PattersonGenetics2012	0.0	Mandenka	Senegal	12	-12	F	13.251742	12.956121
Africa Sub-Saharan	#e32f27	HGDP00909	PattersonGenetics2012	0.0	Mandenka	Senegal	12	-12	F	13.39678	13.327202
Africa Sub-Saharan	#e32f27	HGDP00908	PattersonGenetics2012	0.0	Mandenka	Senegal	12	-12	M	13.574243	13.089868
Africa Sub-Saharan	#e32f27	HGDP00907	PattersonGenetics2012	0.0	Mandenka	Senegal	12	-12	M	13.4432	13.002815
Africa Sub-Saharan	#e32f27	HGDP00906	PattersonGenetics2012	0.0	Mandenka	Senegal	12	-12	M	13.147415	12.941914
Africa Sub-Saharan	#e32f27	HGDP00905	PattersonGenetics2012	0.0	Mandenka	Senegal	12	-12	M	13.220651	12.775032
Africa Sub-Saharan	#e32f27	HGDP00904	PattersonGenetics2012	0.0	Mandenka	Senegal	12	-12	M	13.57643	13.2507305
Africa Sub-Saharan	#e32f27	HGDP00930	PattersonGenetics2012	0.0	Yoruba	Nigeria	7.4	3.9	M	14.090906	14.134077
Africa Sub-Saharan	#e32f27	HGDP00931	PattersonGenetics2012	0.0	Yoruba	Nigeria	7.4	3.9	M	13.4404955	13.386737
Africa Sub-Saharan	#e32f27	HGDP00932	PattersonGenetics2012	0.0	Yoruba	Nigeria	7.4	3.9	M	14.300952	13.941003
Africa Sub-Saharan	#e32f27	HGDP00933	PattersonGenetics2012	0.0	Yoruba	Nigeria	7.4	3.9	F	14.235122	13.930082
Africa Sub-Saharan	#e32f27	HGDP01029	PattersonGenetics2012	0.0	Ignore_Ju_hoan_North_discovery	Namibia	-18.93725689	21.45244764	M	7.1725097	13.681642
Africa Sub-Saharan	#e32f27	HGDP01028	PattersonGenetics2012	0.0	Namibia_Bantu_Herero	Namibia	-22	19	M	10.526464	11.227844
Africa Sub-Saharan	#e32f27	HGDP00994	PattersonGenetics2012	0.0	BantuSA	Lesotho	-29	29	M	7.7612333	14.3792715
Africa Sub-Saharan	#e32f27	HGDP00993	PattersonGenetics2012	0.0	BantuSA	South Africa	-29	30	M	7.7511716	14.376897
Africa Sub-Saharan	#e32f27	HGDP00992	PattersonGenetics2012	0.0	Ju_hoan_North	Namibia	-18.93725689	21.45244764	M	7.173586	13.684014
Africa Sub-Saharan	#e32f27	HGDP00991	PattersonGenetics2012	0.0	Ju_hoan_North	Namibia	-18.93725689	21.45244764	M	7.157989	13.6654415
Africa Sub-Saharan	#e32f27	HGDP00987	PattersonGenetics2012	0.0	Ju_hoan_North	Namibia	-18.93725689	21.45244764	M	7.163098	13.670206
Africa Sub-Saharan	#e32f27	HGDP00986	PattersonGenetics2012	0.0	Biaka	Central African Republic	4	17	M	7.946907	14.595246
Africa Sub-Saharan	#e32f27	HGDP00985	PattersonGenetics2012	0.0	Biaka	Central African Republic	4	17	M	8.03985	14.689311
Africa Sub-Saharan	#e32f27	HGDP00984	PattersonGenetics2012	0.0	Mbuti	Congo	1	29	M	7.358318	14.1458435
Africa Sub-Saharan	#e32f27	HGDP01031	PattersonGenetics2012	0.0	BantuSA_Ovambo	Angola	-19	18	M	10.591324	11.424783
Africa Sub-Saharan	#e32f27	HGDP00982	PattersonGenetics2012	0.0	Mbuti	Congo	1	29	M	7.3651676	14.154479
Africa Sub-Saharan	#e32f27	HGDP00943	PattersonGenetics2012	0.0	Yoruba	Nigeria	7.4	3.9	M	13.672822	13.591497
Africa Sub-Saharan	#e32f27	HGDP00942	PattersonGenetics2012	0.0	Yoruba	Nigeria	7.4	3.9	M	13.980143	14.231194
Africa Sub-Saharan	#e32f27	HGDP00941	PattersonGenetics2012	0.0	Yoruba	Nigeria	7.4	3.9	M	14.027344	14.264554
Africa Sub-Saharan	#e32f27	HGDP00940	PattersonGenetics2012	0.0	Yoruba	Nigeria	7.4	3.9	M	14.339024	14.072802
Africa Sub-Saharan	#e32f27	HGDP00939	PattersonGenetics2012	0.0	Yoruba	Nigeria	7.4	3.9	F	13.656728	13.586898
Africa Sub-Saharan	#e32f27	HGDP00938	PattersonGenetics2012	0.0	Yoruba	Nigeria	7.4	3.9	F	13.946944	14.115295
Africa Sub-Saharan	#e32f27	HGDP00937	PattersonGenetics2012	0.0	Yoruba	Nigeria	7.4	3.9	M	13.814209	13.736842
Africa Sub-Saharan	#e32f27	HGDP00936	PattersonGenetics2012	0.0	Yoruba	Nigeria	7.4	3.9	M	14.004782	13.865274
Africa Sub-Saharan	#e32f27	HGDP00935	PattersonGenetics2012	0.0	Yoruba	Nigeria	7.4	3.9	F	14.34672	14.088056
Africa Sub-Saharan	#e32f27	HGDP00934	PattersonGenetics2012	0.0	Yoruba	Nigeria	7.4	3.9	F	13.629447	13.547605
Africa Sub-Saharan	#e32f27	HGDP00944	PattersonGenetics2012	0.0	Yoruba	Nigeria	7.4	3.9	M	13.792391	13.690721
Africa Sub-Saharan	#e32f27	HGDP01416.SDG	BergstromScience2020	0.0	Ignore_BantuKenya.SDG	Kenya	-3	37	M	11.408203	10.650515
Africa Sub-Saharan	#e32f27	HGDP01415.SDG	BergstromScience2020	0.0	Ignore_BantuKenya.SDG	Kenya	-3	37	M	11.42133	10.642167
Africa Sub-Saharan	#e32f27	HGDP01411.SDG	BergstromScience2020	0.0	Ignore_BantuKenya.SDG	Kenya	-3	37	M	11.150461	10.812199
Africa Sub-Saharan	#e32f27	NA18517	PattersonGenetics2012	0.0	YRI	Nigeria	7.4	3.9	F	14.225666	14.113263
Africa Sub-Saharan	#e32f27	NA18516	PattersonGenetics2012	0.0	YRI	Nigeria	7.4	3.9	M	13.95893	14.137704
Africa Sub-Saharan	#e32f27	NA18515	PattersonGenetics2012	0.0	Ignore_YRI_relative	Nigeria	7.4	3.9	M	14.351253	14.166767
Africa Sub-Saharan	#e32f27	NA18508	PattersonGenetics2012	0.0	YRI	Nigeria	7.4	3.9	F	13.866322	14.051311
Africa Sub-Saharan	#e32f27	NA18507	PattersonGenetics2012	0.0	YRI	Nigeria	7.4	3.9	M	13.79584	14.095959
Africa Sub-Saharan	#e32f27	NA18506	PattersonGenetics2012	0.0	Ignore_YRI_relative	Nigeria	7.4	3.9	M	13.7606945	14.1307125
Africa Sub-Saharan	#e32f27	NA18505	PattersonGenetics2012	0.0	YRI	Nigeria	7.4	3.9	F	14.088125	14.080316
Africa Sub-Saharan	#e32f27	NA18504	PattersonGenetics2012	0.0	YRI	Nigeria	7.4	3.9	M	14.369451	14.179937
Africa Sub-Saharan	#e32f27	NA18503	PattersonGenetics2012	0.0	Ignore_YRI_relative	Nigeria	7.4	3.9	M	10.560557	11.501444
Africa Sub-Saharan	#e32f27	NA18501	PattersonGenetics2012	0.0	YRI	Nigeria	7.4	3.9	M	13.844344	13.914948
Africa Sub-Saharan	#e32f27	NA18500	PattersonGenetics2012	0.0	Ignore_YRI_relative	Nigeria	7.4	3.9	M	12.525402	13.743227
Africa Sub-Saharan	#e32f27	HG02884.SG	1KGPhase3	0.0	GWD.SG	Gambia	13.25	-16.316667	M	13.333801	12.914077
Africa Sub-Saharan	#e32f27	HG02885.SG	1KGPhase3	0.0	GWD.SG	Gambia	13.25	-16.316667	F	13.356412	12.830519
Africa Sub-Saharan	#e32f27	HG02887.SG	1KGPhase3	0.0	GWD.SG	Gambia	13.25	-16.316667	M	13.587695	13.199526
Africa Sub-Saharan	#e32f27	HG02888.SG	1KGPhase3	0.0	GWD.SG	Gambia	13.25	-16.316667	F	13.59411	13.167992
Africa Sub-Saharan	#e32f27	HG02890.SG	1KGPhase3	0.0	GWD.SG	Gambia	13.25	-16.316667	M	13.297334	12.844561
Africa Sub-Saharan	#e32f27	HG02891.SG	1KGPhase3	0.0	GWD.SG	Gambia	13.25	-16.316667	F	13.291298	12.852923
Africa Sub-Saharan	#e32f27	HG02895.SG	1KGPhase3	0.0	GWD.SG	Gambia	13.25	-16.316667	M	13.493601	13.149059
Africa Sub-Saharan	#e32f27	HG02896.SG	1KGPhase3	0.0	GWD.SG	Gambia	13.25	-16.316667	F	13.130797	13.082892
Africa Sub-Saharan	#e32f27	HG02982.SG	1KGPhase3	0.0	GWD.SG	Gambia	13.25	-16.316667	M	13.606669	13.136509
Africa Sub-Saharan	#e32f27	HG02983.SG	1KGPhase3	0.0	GWD.SG	Gambia	13.25	-16.316667	F	13.371174	12.862936
Africa Sub-Saharan	#e32f27	NA18521	PattersonGenetics2012	0.0	Ignore_YRI_relative	Nigeria	7.4	3.9	M	13.82385	14.146706
Africa Sub-Saharan	#e32f27	NA18522	PattersonGenetics2012	0.0	YRI	Nigeria	7.4	3.9	M	13.565176	13.819107
Africa Sub-Saharan	#e32f27	NA18523	PattersonGenetics2012	0.0	YRI_o	Nigeria	7.4	3.9	F	13.627063	13.580709
Africa Sub-Saharan	#e32f27	NA18852	PattersonGenetics2012	0.0	YRI	Nigeria	7.4	3.9	F	13.652265	13.697339
Africa Sub-Saharan	#e32f27	NA19099	PattersonGenetics2012	0.0	YRI	Nigeria	7.4	3.9	F	14.129456	14.204155
Africa Sub-Saharan	#e32f27	NA19098	PattersonGenetics2012	0.0	YRI	Nigeria	7.4	3.9	M	14.371099	14.111497
Africa Sub-Saharan	#e32f27	NA19094	PattersonGenetics2012	0.0	Ignore_YRI_relative	Nigeria	7.4	3.9	F	14.2567	13.980699
Africa Sub-Saharan	#e32f27	NA19093	PattersonGenetics2012	0.0	YRI	Nigeria	7.4	3.9	F	13.840328	13.60233
Africa Sub-Saharan	#e32f27	NA19092	PattersonGenetics2012	0.0	YRI_o	Nigeria	7.4	3.9	M	13.918699	13.8486395
Africa Sub-Saharan	#e32f27	NA18914	PattersonGenetics2012	0.0	Ignore_YRI_relative	Nigeria	7.4	3.9	M	14.007223	13.589407
Africa Sub-Saharan	#e32f27	NA18913	PattersonGenetics2012	0.0	Ignore_YRI_relative	Nigeria	7.4	3.9	M	14.319819	14.118197
Africa Sub-Saharan	#e32f27	NA18912	PattersonGenetics2012	0.0	YRI_o	Nigeria	7.4	3.9	F	13.5746155	13.55067
Africa Sub-Saharan	#e32f27	NA18872	PattersonGenetics2012	0.0	Ignore_YRI_relative	Nigeria	7.4	3.9	M	13.742067	13.872344
Africa Sub-Saharan	#e32f27	NA18871	PattersonGenetics2012	0.0	YRI	Nigeria	7.4	3.9	M	14.397314	14.183082
Africa Sub-Saharan	#e32f27	HG03024.SG	1KGPhase3	0.0	GWD.SG	Gambia	13.25	-16.316667	M	13.342594	13.272056
Africa Sub-Saharan	#e32f27	NA18870	PattersonGenetics2012	0.0	YRI	Nigeria	7.4	3.9	F	13.771761	13.947899
Africa Sub-Saharan	#e32f27	NA18862	PattersonGenetics2012	0.0	YRI	Nigeria	7.4	3.9	M	13.573376	13.567522
Africa Sub-Saharan	#e32f27	NA18861	PattersonGenetics2012	0.0	YRI	Nigeria	7.4	3.9	F	13.777666	13.734533
Africa Sub-Saharan	#e32f27	NA18860	PattersonGenetics2012	0.0	Ignore_YRI_relative	Nigeria	7.4	3.9	M	13.720096	13.910086
Africa Sub-Saharan	#e32f27	NA18859	PattersonGenetics2012	0.0	YRI	Nigeria	7.4	3.9	M	13.980175	14.03436
Africa Sub-Saharan	#e32f27	NA18858	PattersonGenetics2012	0.0	YRI	Nigeria	7.4	3.9	F	13.923331	13.916973
Africa Sub-Saharan	#e32f27	NA18857	PattersonGenetics2012	0.0	Ignore_YRI_relative	Nigeria	7.4	3.9	M	13.916808	13.701142
Africa Sub-Saharan	#e32f27	NA18856	PattersonGenetics2012	0.0	YRI	Nigeria	7.4	3.9	M	13.988594	14.206681
Africa Sub-Saharan	#e32f27	NA18855	PattersonGenetics2012	0.0	YRI	Nigeria	7.4	3.9	F	13.414285	13.383596
Africa Sub-Saharan	#e32f27	NA18854	PattersonGenetics2012	0.0	Ignore_YRI_relative	Nigeria	7.4	3.9	M	13.872281	14.106341
Africa Sub-Saharan	#e32f27	NA18853	PattersonGenetics2012	0.0	YRI_o	Nigeria	7.4	3.9	M	13.871671	14.0706
Africa Sub-Saharan	#e32f27	NA18863	PattersonGenetics2012	0.0	Ignore_YRI_relative	Nigeria	7.4	3.9	M	13.608493	13.606161
Africa Sub-Saharan	#e32f27	HG03025.SG	1KGPhase3	0.0	GWD.SG	Gambia	13.25	-16.316667	F	13.253864	13.252296
Africa Sub-Saharan	#e32f27	HG03027.SG	1KGPhase3	0.0	GWD.SG	Gambia	13.25	-16.316667	M	13.106793	13.181325
Africa Sub-Saharan	#e32f27	HG03028.SG	1KGPhase3	0.0	GWD.SG	Gambia	13.25	-16.316667	F	13.595185	13.672307
Africa Sub-Saharan	#e32f27	Ayodo_103M	LazaridisNature2014	0.0	Masai	Kenya	-1.1	35.9	F	12.170336	9.547849
Africa Sub-Saharan	#e32f27	Ayodo_83K	LazaridisNature2014	0.0	Kikuyu	Kenya	-0.4	36.9	F	12.1637745	9.991721
Africa Sub-Saharan	#e32f27	Ayodo_61K	LazaridisNature2014	0.0	Kikuyu	Kenya	-0.4	36.9	F	12.1552925	10.045233
Africa Sub-Saharan	#e32f27	Ayodo_90S	LazaridisNature2014	0.0	Somali	Kenya	5.6	48.3	M	12.2393265	9.091171
Africa Sub-Saharan	#e32f27	Ayodo_69S	LazaridisNature2014	0.0	Somali	Kenya	5.6	48.3	M	12.242214	9.082505
Africa Sub-Saharan	#e32f27	Ayodo_67K	LazaridisNature2014	0.0	Kikuyu	Kenya	-0.4	36.9	F	12.076298	10.1763525
Africa Sub-Saharan	#e32f27	Ayodo_23S	LazaridisNature2014	0.0	Somali	Kenya	5.6	48.3	F	12.238748	9.052998
Africa Sub-Saharan	#e32f27	Ayodo_47K	LazaridisNature2014	0.0	Kikuyu	Kenya	-0.4	36.9	M	12.052024	10.211379
Africa Sub-Saharan	#e32f27	Ayodo_21S	LazaridisNature2014	0.0	Somali	Kenya	5.6	48.3	F	12.198385	9.090534
Africa Sub-Saharan	#e32f27	HGDP01419	PattersonGenetics2012	0.0	BantuKenya	Kenya	-3	37	M	10.783756	11.157504
Africa Sub-Saharan	#e32f27	Ayodo_101M	LazaridisNature2014	0.0	Masai	Kenya	-1.1	35.9	F	12.175239	9.504574
Africa Sub-Saharan	#e32f27	HGDP01418	PattersonGenetics2012	0.0	BantuKenya	Kenya	-3	37	M	10.937579	10.997891
Africa Sub-Saharan	#e32f27	HGDP01416	PattersonGenetics2012	0.0	Ignore_BantuKenya	Kenya	-3	37	M	11.407757	10.655655
Africa Sub-Saharan	#e32f27	HGDP01415	PattersonGenetics2012	0.0	Ignore_BantuKenya	Kenya	-3	37	M	11.394489	10.658655
Africa Sub-Saharan	#e32f27	HGDP01414	PattersonGenetics2012	0.0	BantuKenya	Kenya	-3	37	F	10.789314	11.145282
Africa Sub-Saharan	#e32f27	HGDP01412	PattersonGenetics2012	0.0	Ignore_BantuKenya_relative	Kenya	-3	37	M	10.957873	10.97406
Africa Sub-Saharan	#e32f27	HGDP01411	PattersonGenetics2012	0.0	Ignore_BantuKenya	Kenya	-3	37	M	11.223984	10.770331
Africa Sub-Saharan	#e32f27	HGDP01408	PattersonGenetics2012	0.0	BantuKenya	Kenya	-3	37	M	10.936372	11.014149
Africa Sub-Saharan	#e32f27	HGDP01406	PattersonGenetics2012	0.0	Ignore_BantuKenya_relative	Kenya	-3	37	M	10.79057	11.149131
Africa Sub-Saharan	#e32f27	HGDP01405	PattersonGenetics2012	0.0	BantuKenya	Kenya	-3	37	M	10.769669	11.177413
Africa Sub-Saharan	#e32f27	S_Igbo-1.DG	MallickNature2016	0.0	Igbo.DG	Nigeria	6	7	M	12.352274	13.70351
Africa Sub-Saharan	#e32f27	S_Igbo-2.DG	MallickNature2016	0.0	Igbo.DG	Nigeria	6	7	F	12.417689	13.697435
Africa Sub-Saharan	#e32f27	HGDP01417	PattersonGenetics2012	0.0	BantuKenya	Kenya	-3	37	M	10.824627	11.1108465
Africa Sub-Saharan	#e32f27	I12379	PrendergastLipsonSawchukScience2019	-340.0	Kenya_Historic_2	Kenya	-1.396	35.983	M	12.178509	9.443263
Africa Sub-Saharan	#e32f27	Bar08	PickrellNatureCommunications2012	0.0	Hadza1	Tanzania	-3.6	35.1	F	7.706771	14.303953
Africa Sub-Saharan	#e32f27	Bar10	PickrellNatureCommunications2012	0.0	Hadza1	Tanzania	-3.6	35.1	F	7.70277	14.310779
Africa Sub-Saharan	#e32f27	HG03039.SG	1KGPhase3	0.0	GWD.SG	Gambia	13.25	-16.316667	M	13.679503	13.39456
Africa Sub-Saharan	#e32f27	HG03040.SG	1KGPhase3	0.0	GWD.SG	Gambia	13.25	-16.316667	F	13.664582	13.304736
Africa Sub-Saharan	#e32f27	HG03045.SG	1KGPhase3	0.0	GWD.SG	Gambia	13.25	-16.316667	M	13.197645	12.786645
Africa Sub-Saharan	#e32f27	HG03046.SG	1KGPhase3	0.0	GWD.SG	Gambia	13.25	-16.316667	F	13.542562	13.040268
Africa Sub-Saharan	#e32f27	HG03048.SG	1KGPhase3	0.0	GWD.SG	Gambia	13.25	-16.316667	M	13.601781	13.370746
Africa Sub-Saharan	#e32f27	HG03049.SG	1KGPhase3	0.0	GWD.SG	Gambia	13.25	-16.316667	F	13.639782	13.239274
Africa Sub-Saharan	#e32f27	HG03240.SG	1KGPhase3	0.0	GWD.SG	Gambia	13.25	-16.316667	M	12.490539	13.574248
Africa Sub-Saharan	#e32f27	HG03241.SG	1KGPhase3	0.0	GWD.SG	Gambia	13.25	-16.316667	F	13.447404	13.555624
Africa Sub-Saharan	#e32f27	HG03246.SG	1KGPhase3	0.0	GWD.SG	Gambia	13.25	-16.316667	M	13.176927	12.961994
Africa Sub-Saharan	#e32f27	HG03247.SG	1KGPhase3	0.0	GWD.SG	Gambia	13.25	-16.316667	F	13.2888775	12.842644
Africa Sub-Saharan	#e32f27	Bar09	PickrellNatureCommunications2012	0.0	Ignore_Hadza	Tanzania	-3.6	35.1	M	7.7220287	14.323925
Africa Sub-Saharan	#e32f27	HG03258.SG	1KGPhase3	0.0	GWD.SG	Gambia	13.25	-16.316667	M	13.486149	13.267335
Africa Sub-Saharan	#e32f27	HG03538.SG	1KGPhase3	0.0	GWD.SG	Gambia	13.25	-16.316667	M	13.289446	12.910329
Africa Sub-Saharan	#e32f27	HG03539.SG	1KGPhase3	0.0	GWD.SG	Gambia	13.25	-16.316667	F	13.182428	12.517212
Africa Sub-Saharan	#e32f27	EAF4700	LazaridisNature2014	0.0	Afar.WGA	Ethiopia	11.8	41.4	M	12.251308	6.9345717
Africa Sub-Saharan	#e32f27	EAF4683	LazaridisNature2014	0.0	Afar.WGA	Ethiopia	11.8	41.4	M	12.245418	6.9617596
Africa Sub-Saharan	#e32f27	EAF4644	LazaridisNature2014	0.0	Afar.WGA	Ethiopia	11.8	41.4	M	12.207044	6.8507895
Africa Sub-Saharan	#e32f27	EAF4648	LazaridisNature2014	0.0	Afar.WGA	Ethiopia	11.8	41.4	M	12.2378235	6.956034
Africa Sub-Saharan	#e32f27	EAF4646	LazaridisNature2014	0.0	Afar.WGA	Ethiopia	11.8	41.4	M	12.29541	6.9322
Africa Sub-Saharan	#e32f27	Bar04	PickrellNatureCommunications2012	0.0	Hadza1_outlier	Tanzania	-3.6	35.1	F	7.72089	14.318174
Africa Sub-Saharan	#e32f27	End08	PickrellNatureCommunications2012	0.0	Hadza1	Tanzania	-3.6	35.1	M	7.7110887	14.311739
Africa Sub-Saharan	#e32f27	Bar13	PickrellNatureCommunications2012	0.0	Hadza1	Tanzania	-3.6	35.1	M	7.7176704	14.31986
Africa Sub-Saharan	#e32f27	HG03259.SG	1KGPhase3	0.0	GWD.SG	Gambia	13.25	-16.316667	F	13.223775	12.90079
Africa Sub-Saharan	#e32f27	I8802	PrendergastLipsonSawchukScience2019	-1083.0	Kenya_IA_Pastoral_o	Kenya	-0.183	35.809	M	12.182192	9.88852
Africa Sub-Saharan	#e32f27	MOL001	WangSciAdv2020	-1436.0	Kenya_MoloCave_PastoralN	Kenya	-0.33733	36.0685	M	12.273458	6.9764447
Africa Sub-Saharan	#e32f27	I8809	PrendergastLipsonSawchukScience2019	-3039.0	Kenya_PastoralN	Kenya	0.458	36.709	M	12.274688	6.9696813
Africa Sub-Saharan	#e32f27	HGDP00912.SDG	BergstromScience2020	0.0	Mandenka.SDG	Senegal	12	-12	M	13.603065	13.252675
Africa Sub-Saharan	#e32f27	HGDP00913.SDG	BergstromScience2020	0.0	Mandenka.SDG	Senegal	12	-12	M	13.6566725	13.243019
Africa Sub-Saharan	#e32f27	HGDP00915.SDG	BergstromScience2020	0.0	Mandenka.SDG	Senegal	12	-12	F	13.394286	12.885395
Africa Sub-Saharan	#e32f27	HGDP00917.SDG	BergstromScience2020	0.0	Mandenka.SDG	Senegal	12	-12	F	13.364895	12.891552
Africa Sub-Saharan	#e32f27	HGDP01199.SDG	BergstromScience2020	0.0	Mandenka.SDG	Senegal	12	-12	M	13.596409	13.313672
Africa Sub-Saharan	#e32f27	HGDP01200.SDG	BergstromScience2020	0.0	Mandenka.SDG	Senegal	12	-12	M	13.318788	13.279557
Africa Sub-Saharan	#e32f27	HGDP01202.SDG	BergstromScience2020	0.0	Mandenka.SDG	Senegal	12	-12	M	13.57361	13.486968
Africa Sub-Saharan	#e32f27	HGDP01283.SDG	BergstromScience2020	0.0	Mandenka.SDG	Senegal	12	-12	M	13.270021	12.855022
Africa Sub-Saharan	#e32f27	HGDP01284.SDG	BergstromScience2020	0.0	Mandenka.SDG	Senegal	12	-12	M	13.228845	13.2438755
Africa Sub-Saharan	#e32f27	HGDP01286.SDG	BergstromScience2020	0.0	Mandenka.SDG	Senegal	12	-12	M	13.564279	13.089654
Africa Sub-Saharan	#e32f27	S_Masai-1.DG	MallickNature2016	0.0	Masai.DG	Kenya	-1.5	35.2	M	12.173866	9.488416
Africa Sub-Saharan	#e32f27	S_Masai-2.DG	MallickNature2016	0.0	Masai.DG	Kenya	-1.5	35.2	M	12.169746	9.51257
Africa Sub-Saharan	#e32f27	S_Mbuti-3.DG	MallickNature2016 (shotgun data with SNP array data first published in LiScience2008 and JakobssonNature2008)	0.0	Mbuti.DG	Congo	1	29	M	7.368276	14.160156
Africa Sub-Saharan	#e32f27	S_Mbuti-1.DG	MallickNature2016 (shotgun data with SNP array data first published in LiScience2008 and JakobssonNature2008)	0.0	Mbuti.DG	Congo	1	29	M	7.3706117	14.155671
