Sub-region	colors	Genetic ID	Publication	YBP	year_range	Group ID	Country	Lat.	Long.	Molecular Sex	mtDNA haplogroup	x	y
Africa Sub-Saharan	#e32f27	HGDP01034	PattersonGenetics2012	0.0	0	BantuSA	Botswana	-28	24	M	..	7.529691	12.582721
Africa Sub-Saharan	#e32f27	NA19239.SG	1KGPhase3	0.0	0	YRI.SG	Nigeria	7.396389	3.916667	M	..	13.719281	14.390357
Africa Sub-Saharan	#e32f27	NA19247.SG	1KGPhase3	0.0	0	YRI.SG	Nigeria	7.396389	3.916667	F	..	13.702053	14.197817
Africa Sub-Saharan	#e32f27	NA19248.SG	1KGPhase3	0.0	0	YRI.SG	Nigeria	7.396389	3.916667	M	..	13.453647	14.107183
Africa Sub-Saharan	#e32f27	NA19256.SG	1KGPhase3	0.0	0	YRI.SG	Nigeria	7.396389	3.916667	M	..	13.635326	14.708627
Africa Sub-Saharan	#e32f27	HGDP01412.SDG	BergstromScience2020	0.0	0	Ignore_BantuKenya(relative).SDG	Kenya	-3	37	M	..	14.482408	9.732959
Africa Sub-Saharan	#e32f27	HGDP00452.SDG	BergstromScience2020	0.0	0	Ignore_Biaka.SDG	Central African Republic	4	17	M	..	7.6039224	12.855543
Africa Sub-Saharan	#e32f27	HGDP00453.SDG	BergstromScience2020	0.0	0	Ignore_Biaka.SDG	Central African Republic	4	17	M	..	7.6102166	12.845345
Africa Sub-Saharan	#e32f27	HGDP00479.SDG	BergstromScience2020	0.0	0	Ignore_Biaka.SDG	Central African Republic	4	17	M	..	7.601942	12.855069
Africa Sub-Saharan	#e32f27	A_Ju_hoan_North-5.DG	MeyerScience2012	0.0	0	Ignore_Ju_hoan_North(discovery).DG	Namibia	-18.93725689	21.45244764	M	..	7.561847	11.884101
Africa Sub-Saharan	#e32f27	HGDP01029.SDG	BergstromScience2020	0.0	0	Ignore_Ju_hoan_North(discovery).SDG	Namibia	-18.93725689	21.45244764	M	..	7.5419335	11.904825
Africa Sub-Saharan	#e32f27	HGDP00911.SDG	BergstromScience2020	0.0	0	Ignore_Mandenka.SDG	Senegal	12	-12	M	..	13.486455	13.631409
Africa Sub-Saharan	#e32f27	HGDP00918.SDG	BergstromScience2020	0.0	0	Ignore_Mandenka.SDG	Senegal	12	-12	F	..	13.576222	13.603781
Africa Sub-Saharan	#e32f27	NA19131.SG	1KGPhase3	0.0	0	YRI.SG	Nigeria	7.396389	3.916667	F	..	13.671389	15.401293
Africa Sub-Saharan	#e32f27	HGDP01201.SDG	BergstromScience2020	0.0	0	Ignore_Mandenka(relative).SDG	Senegal	12	-12	F	..	13.587797	14.446607
Africa Sub-Saharan	#e32f27	HGDP01033	PattersonGenetics2012	0.0	0	BantuSA	South Africa	-28	31	M	..	7.572715	12.646921
Africa Sub-Saharan	#e32f27	HGDP01285.SDG	BergstromScience2020	0.0	0	Ignore_Mandenka(relative).SDG	Senegal	12	-12	M	..	13.62905	14.146791
Africa Sub-Saharan	#e32f27	HGDP00456.SDG	BergstromScience2020	0.0	0	Ignore_Mbuti(discovery).SDG	Congo	1	29	M	..	7.3007092	12.184787
Africa Sub-Saharan	#e32f27	HGDP00450.SDG	BergstromScience2020	0.0	0	Ignore_MbutiPygmy(relative).SDG	Congo	1	29	M	..	7.3127513	12.208406
Africa Sub-Saharan	#e32f27	HGDP00471.SDG	BergstromScience2020	0.0	0	Ignore_MbutiPygmy(relative).SDG	Congo	1	29	F	..	7.315453	12.203218
Africa Sub-Saharan	#e32f27	A_Yoruba-4.DG	MeyerScience2012	0.0	0	Ignore_Yoruba(discovery).DG	Nigeria	..	..	M	..	13.689748	15.427513
Africa Sub-Saharan	#e32f27	HGDP00927.SDG	BergstromScience2020	0.0	0	Ignore_Yoruba(discovery).SDG	Nigeria	7.4	3.9	M	..	13.707068	15.4744425
Africa Sub-Saharan	#e32f27	HGDP01286	PattersonGenetics2012	0.0	0	Mandenka	Senegal	12	-12	M	..	13.651935	13.900736
Africa Sub-Saharan	#e32f27	HGDP01285	PattersonGenetics2012	0.0	0	Ignore_Mandenka_relative	Senegal	12	-12	M	..	13.702967	14.077209
Africa Sub-Saharan	#e32f27	HGDP01284	PattersonGenetics2012	0.0	0	Mandenka	Senegal	12	-12	M	..	13.363804	14.0935755
Africa Sub-Saharan	#e32f27	HGDP01283	PattersonGenetics2012	0.0	0	Mandenka	Senegal	12	-12	M	..	13.573068	13.740682
Africa Sub-Saharan	#e32f27	NA19257.SG	1KGPhase3	0.0	0	YRI.SG	Nigeria	7.396389	3.916667	F	..	13.767269	14.951924
Africa Sub-Saharan	#e32f27	A_Mbuti-5.DG	MeyerScience2012	0.0	0	Ignore_Mbuti(discovery).DG	Congo	1	29	M	..	7.256395	12.21481
Africa Sub-Saharan	#e32f27	HGDP01406.SDG	BergstromScience2020	0.0	0	Ignore_BantuKenya(relative).SDG	Kenya	-3	37	M	..	14.635094	9.784925
Africa Sub-Saharan	#e32f27	HGDP01032	PattersonGenetics2012	0.0	0	Ju_hoan_North	Namibia	-18.93725689	21.45244764	M	..	7.5859303	11.847316
Africa Sub-Saharan	#e32f27	HGDP01030	PattersonGenetics2012	0.0	0	BantuSA	Botswana	-28	24	M	..	7.4403095	12.3662
Africa Sub-Saharan	#e32f27	HGDP00929	PattersonGenetics2012	0.0	0	Yoruba	Nigeria	7.4	3.9	M	..	13.354711	15.01026
Africa Sub-Saharan	#e32f27	HGDP00928	PattersonGenetics2012	0.0	0	Yoruba	Nigeria	7.4	3.9	F	..	13.4634075	15.1390505
Africa Sub-Saharan	#e32f27	HGDP00927	PattersonGenetics2012	0.0	0	Ignore_YRI_discovery	Nigeria	7.4	3.9	M	..	13.708631	15.438337
Africa Sub-Saharan	#e32f27	HGDP00926	PattersonGenetics2012	0.0	0	Yoruba	Nigeria	7.4	3.9	F	..	13.733346	14.858556
Africa Sub-Saharan	#e32f27	HGDP00925	PattersonGenetics2012	0.0	0	Yoruba	Nigeria	7.4	3.9	F	..	13.575391	14.666141
Africa Sub-Saharan	#e32f27	HGDP00924	PattersonGenetics2012	0.0	0	Yoruba	Nigeria	7.4	3.9	F	..	13.617707	14.730579
Africa Sub-Saharan	#e32f27	HGDP00920	PattersonGenetics2012	0.0	0	Yoruba	Nigeria	7.4	3.9	F	..	13.748843	14.825702
Africa Sub-Saharan	#e32f27	HGDP00918	PattersonGenetics2012	0.0	0	Ignore_Mandenka	Senegal	12	-12	F	..	13.556351	13.59519
Africa Sub-Saharan	#e32f27	HGDP00917	PattersonGenetics2012	0.0	0	Mandenka	Senegal	12	-12	F	..	13.591008	13.753542
Africa Sub-Saharan	#e32f27	HGDP00915	PattersonGenetics2012	0.0	0	Mandenka	Senegal	12	-12	F	..	13.628004	13.717109
Africa Sub-Saharan	#e32f27	HGDP00914	PattersonGenetics2012	0.0	0	Ignore_Mandenka_relative	Senegal	12	-12	F	..	13.460725	13.598264
Africa Sub-Saharan	#e32f27	HGDP00913	PattersonGenetics2012	0.0	0	Mandenka	Senegal	12	-12	M	..	13.71475	14.048406
Africa Sub-Saharan	#e32f27	HGDP00912	PattersonGenetics2012	0.0	0	Mandenka	Senegal	12	-12	M	..	13.7093315	14.081816
Africa Sub-Saharan	#e32f27	HGDP00911	PattersonGenetics2012	0.0	0	Ignore_Mandenka	Senegal	12	-12	M	..	13.498034	13.615797
Africa Sub-Saharan	#e32f27	HGDP00910	PattersonGenetics2012	0.0	0	Mandenka	Senegal	12	-12	F	..	13.450286	13.746767
Africa Sub-Saharan	#e32f27	HGDP00909	PattersonGenetics2012	0.0	0	Mandenka	Senegal	12	-12	F	..	13.457279	14.136302
Africa Sub-Saharan	#e32f27	HGDP00908	PattersonGenetics2012	0.0	0	Mandenka	Senegal	12	-12	M	..	13.703394	13.994094
Africa Sub-Saharan	#e32f27	HGDP00907	PattersonGenetics2012	0.0	0	Mandenka	Senegal	12	-12	M	..	13.607849	13.875922
Africa Sub-Saharan	#e32f27	HGDP00906	PattersonGenetics2012	0.0	0	Mandenka	Senegal	12	-12	M	..	13.401447	13.689111
Africa Sub-Saharan	#e32f27	HGDP00905	PattersonGenetics2012	0.0	0	Mandenka	Senegal	12	-12	M	..	13.508253	13.657043
Africa Sub-Saharan	#e32f27	HGDP00904	PattersonGenetics2012	0.0	0	Mandenka	Senegal	12	-12	M	..	13.619789	14.217084
Africa Sub-Saharan	#e32f27	HGDP00930	PattersonGenetics2012	0.0	0	Yoruba	Nigeria	7.4	3.9	M	..	13.498472	15.234197
Africa Sub-Saharan	#e32f27	HGDP00931	PattersonGenetics2012	0.0	0	Yoruba	Nigeria	7.4	3.9	M	..	13.450603	14.251804
Africa Sub-Saharan	#e32f27	HGDP00932	PattersonGenetics2012	0.0	0	Yoruba	Nigeria	7.4	3.9	M	..	13.840048	15.274692
Africa Sub-Saharan	#e32f27	HGDP00933	PattersonGenetics2012	0.0	0	Yoruba	Nigeria	7.4	3.9	F	..	13.880038	15.155812
Africa Sub-Saharan	#e32f27	HGDP01029	PattersonGenetics2012	0.0	0	Ignore_Ju_hoan_North_discovery	Namibia	-18.93725689	21.45244764	M	..	7.559987	11.889819
Africa Sub-Saharan	#e32f27	HGDP01028	PattersonGenetics2012	0.0	0	Namibia_Bantu_Herero	Namibia	-22	19	M	..	14.595347	9.650887
Africa Sub-Saharan	#e32f27	HGDP00994	PattersonGenetics2012	0.0	0	BantuSA	Lesotho	-29	29	M	..	7.5488434	12.569075
Africa Sub-Saharan	#e32f27	HGDP00993	PattersonGenetics2012	0.0	0	BantuSA	South Africa	-29	30	M	..	7.550089	12.553386
Africa Sub-Saharan	#e32f27	HGDP00992	PattersonGenetics2012	0.0	0	Ju_hoan_North	Namibia	-18.93725689	21.45244764	M	..	7.586354	11.847302
Africa Sub-Saharan	#e32f27	HGDP00991	PattersonGenetics2012	0.0	0	Ju_hoan_North	Namibia	-18.93725689	21.45244764	M	..	7.593118	11.835481
Africa Sub-Saharan	#e32f27	HGDP00987	PattersonGenetics2012	0.0	0	Ju_hoan_North	Namibia	-18.93725689	21.45244764	M	..	7.5930448	11.8335495
Africa Sub-Saharan	#e32f27	HGDP00986	PattersonGenetics2012	0.0	0	Biaka	Central African Republic	4	17	M	..	7.631631	12.8507185
Africa Sub-Saharan	#e32f27	HGDP00985	PattersonGenetics2012	0.0	0	Biaka	Central African Republic	4	17	M	..	7.6006436	12.858995
Africa Sub-Saharan	#e32f27	HGDP00984	PattersonGenetics2012	0.0	0	Mbuti	Congo	1	29	M	..	7.3086987	12.219463
Africa Sub-Saharan	#e32f27	HGDP01031	PattersonGenetics2012	0.0	0	BantuSA_Ovambo	Angola	-19	18	M	..	14.948974	9.891107
Africa Sub-Saharan	#e32f27	HGDP00982	PattersonGenetics2012	0.0	0	Mbuti	Congo	1	29	M	..	7.3039665	12.229558
Africa Sub-Saharan	#e32f27	HGDP00943	PattersonGenetics2012	0.0	0	Yoruba	Nigeria	7.4	3.9	M	..	13.629603	14.539116
Africa Sub-Saharan	#e32f27	HGDP00942	PattersonGenetics2012	0.0	0	Yoruba	Nigeria	7.4	3.9	M	..	13.579597	15.174721
Africa Sub-Saharan	#e32f27	HGDP00941	PattersonGenetics2012	0.0	0	Yoruba	Nigeria	7.4	3.9	M	..	13.389936	15.232846
Africa Sub-Saharan	#e32f27	HGDP00940	PattersonGenetics2012	0.0	0	Yoruba	Nigeria	7.4	3.9	M	..	13.867753	15.374857
Africa Sub-Saharan	#e32f27	HGDP00939	PattersonGenetics2012	0.0	0	Yoruba	Nigeria	7.4	3.9	F	..	13.623945	14.52826
Africa Sub-Saharan	#e32f27	HGDP00938	PattersonGenetics2012	0.0	0	Yoruba	Nigeria	7.4	3.9	F	..	13.378455	15.119366
Africa Sub-Saharan	#e32f27	HGDP00937	PattersonGenetics2012	0.0	0	Yoruba	Nigeria	7.4	3.9	M	..	13.658028	14.724322
Africa Sub-Saharan	#e32f27	HGDP00936	PattersonGenetics2012	0.0	0	Yoruba	Nigeria	7.4	3.9	M	..	13.7688875	14.96622
Africa Sub-Saharan	#e32f27	HGDP00935	PattersonGenetics2012	0.0	0	Yoruba	Nigeria	7.4	3.9	F	..	13.880013	15.341596
Africa Sub-Saharan	#e32f27	HGDP00934	PattersonGenetics2012	0.0	0	Yoruba	Nigeria	7.4	3.9	F	..	13.607671	14.430196
Africa Sub-Saharan	#e32f27	HGDP00944	PattersonGenetics2012	0.0	0	Yoruba	Nigeria	7.4	3.9	M	..	13.710465	14.707775
Africa Sub-Saharan	#e32f27	HGDP01416.SDG	BergstromScience2020	0.0	0	Ignore_BantuKenya.SDG	Kenya	-3	37	M	..	13.9413805	9.847101
Africa Sub-Saharan	#e32f27	HGDP01415.SDG	BergstromScience2020	0.0	0	Ignore_BantuKenya.SDG	Kenya	-3	37	M	..	13.900241	9.854754
Africa Sub-Saharan	#e32f27	HGDP01411.SDG	BergstromScience2020	0.0	0	Ignore_BantuKenya.SDG	Kenya	-3	37	M	..	14.231825	9.752194
Africa Sub-Saharan	#e32f27	NA18517	PattersonGenetics2012	0.0	0	YRI	Nigeria	7.4	3.9	F	..	13.605616	15.35004
Africa Sub-Saharan	#e32f27	NA18516	PattersonGenetics2012	0.0	0	YRI	Nigeria	7.4	3.9	M	..	13.554781	15.163299
Africa Sub-Saharan	#e32f27	NA18515	PattersonGenetics2012	0.0	0	Ignore_YRI_relative	Nigeria	7.4	3.9	M	..	13.761653	15.472114
Africa Sub-Saharan	#e32f27	NA18508	PattersonGenetics2012	0.0	0	YRI	Nigeria	7.4	3.9	F	..	13.553343	14.989349
Africa Sub-Saharan	#e32f27	NA18507	PattersonGenetics2012	0.0	0	YRI	Nigeria	7.4	3.9	M	..	13.452079	15.000532
Africa Sub-Saharan	#e32f27	NA18506	PattersonGenetics2012	0.0	0	Ignore_YRI_relative	Nigeria	7.4	3.9	M	..	13.352999	14.972343
Africa Sub-Saharan	#e32f27	NA18505	PattersonGenetics2012	0.0	0	YRI	Nigeria	7.4	3.9	F	..	13.744036	15.41148
Africa Sub-Saharan	#e32f27	NA18504	PattersonGenetics2012	0.0	0	YRI	Nigeria	7.4	3.9	M	..	13.777228	15.471247
Africa Sub-Saharan	#e32f27	NA18503	PattersonGenetics2012	0.0	0	Ignore_YRI_relative	Nigeria	7.4	3.9	M	..	14.961322	9.883399
Africa Sub-Saharan	#e32f27	NA18501	PattersonGenetics2012	0.0	0	YRI	Nigeria	7.4	3.9	M	..	13.678019	14.880063
Africa Sub-Saharan	#e32f27	NA18500	PattersonGenetics2012	0.0	0	Ignore_YRI_relative	Nigeria	7.4	3.9	M	..	12.73109	14.02514
Africa Sub-Saharan	#e32f27	HG02884.SG	1KGPhase3	0.0	0	GWD.SG	Gambia	13.25	-16.316667	M	..	13.592592	13.759711
Africa Sub-Saharan	#e32f27	HG02885.SG	1KGPhase3	0.0	0	GWD.SG	Gambia	13.25	-16.316667	F	..	13.571482	13.705895
Africa Sub-Saharan	#e32f27	HG02887.SG	1KGPhase3	0.0	0	GWD.SG	Gambia	13.25	-16.316667	M	..	13.665575	14.075264
Africa Sub-Saharan	#e32f27	HG02888.SG	1KGPhase3	0.0	0	GWD.SG	Gambia	13.25	-16.316667	F	..	13.6766815	14.008742
Africa Sub-Saharan	#e32f27	HG02890.SG	1KGPhase3	0.0	0	GWD.SG	Gambia	13.25	-16.316667	M	..	13.505381	13.609638
Africa Sub-Saharan	#e32f27	HG02891.SG	1KGPhase3	0.0	0	GWD.SG	Gambia	13.25	-16.316667	F	..	13.539883	13.689324
Africa Sub-Saharan	#e32f27	HG02895.SG	1KGPhase3	0.0	0	GWD.SG	Gambia	13.25	-16.316667	M	..	13.607499	14.086776
Africa Sub-Saharan	#e32f27	HG02896.SG	1KGPhase3	0.0	0	GWD.SG	Gambia	13.25	-16.316667	F	..	13.288939	13.824805
Africa Sub-Saharan	#e32f27	HG02982.SG	1KGPhase3	0.0	0	GWD.SG	Gambia	13.25	-16.316667	M	..	13.727133	14.044883
Africa Sub-Saharan	#e32f27	HG02983.SG	1KGPhase3	0.0	0	GWD.SG	Gambia	13.25	-16.316667	F	..	13.607054	13.750926
Africa Sub-Saharan	#e32f27	NA18521	PattersonGenetics2012	0.0	0	Ignore_YRI_relative	Nigeria	7.4	3.9	M	..	13.386636	14.991025
Africa Sub-Saharan	#e32f27	NA18522	PattersonGenetics2012	0.0	0	YRI	Nigeria	7.4	3.9	M	..	13.421097	14.577836
Africa Sub-Saharan	#e32f27	NA18523	PattersonGenetics2012	0.0	0	YRI_o	Nigeria	7.4	3.9	F	..	13.544054	14.4286585
Africa Sub-Saharan	#e32f27	NA18852	PattersonGenetics2012	0.0	0	YRI	Nigeria	7.4	3.9	F	..	13.561533	14.6046295
Africa Sub-Saharan	#e32f27	NA19099	PattersonGenetics2012	0.0	0	YRI	Nigeria	7.4	3.9	F	..	13.580824	15.328728
Africa Sub-Saharan	#e32f27	NA19098	PattersonGenetics2012	0.0	0	YRI	Nigeria	7.4	3.9	M	..	13.853024	15.422044
Africa Sub-Saharan	#e32f27	NA19094	PattersonGenetics2012	0.0	0	Ignore_YRI_relative	Nigeria	7.4	3.9	F	..	13.894822	15.210393
Africa Sub-Saharan	#e32f27	NA19093	PattersonGenetics2012	0.0	0	YRI	Nigeria	7.4	3.9	F	..	13.684762	14.683466
Africa Sub-Saharan	#e32f27	NA19092	PattersonGenetics2012	0.0	0	YRI_o	Nigeria	7.4	3.9	M	..	13.753797	14.8705015
Africa Sub-Saharan	#e32f27	NA18914	PattersonGenetics2012	0.0	0	Ignore_YRI_relative	Nigeria	7.4	3.9	M	..	13.756124	14.634777
Africa Sub-Saharan	#e32f27	NA18913	PattersonGenetics2012	0.0	0	Ignore_YRI_relative	Nigeria	7.4	3.9	M	..	13.730651	15.405192
Africa Sub-Saharan	#e32f27	NA18912	PattersonGenetics2012	0.0	0	YRI_o	Nigeria	7.4	3.9	F	..	13.540429	14.40887
Africa Sub-Saharan	#e32f27	NA18872	PattersonGenetics2012	0.0	0	Ignore_YRI_relative	Nigeria	7.4	3.9	M	..	13.599259	14.831717
Africa Sub-Saharan	#e32f27	NA18871	PattersonGenetics2012	0.0	0	YRI	Nigeria	7.4	3.9	M	..	13.792013	15.462231
Africa Sub-Saharan	#e32f27	HG03024.SG	1KGPhase3	0.0	0	GWD.SG	Gambia	13.25	-16.316667	M	..	13.449213	14.140737
Africa Sub-Saharan	#e32f27	NA18870	PattersonGenetics2012	0.0	0	YRI	Nigeria	7.4	3.9	F	..	13.577765	14.939902
Africa Sub-Saharan	#e32f27	NA18862	PattersonGenetics2012	0.0	0	YRI	Nigeria	7.4	3.9	M	..	13.561163	14.442972
Africa Sub-Saharan	#e32f27	NA18861	PattersonGenetics2012	0.0	0	YRI	Nigeria	7.4	3.9	F	..	13.706266	14.793418
Africa Sub-Saharan	#e32f27	NA18860	PattersonGenetics2012	0.0	0	Ignore_YRI_relative	Nigeria	7.4	3.9	M	..	13.649786	14.815898
Africa Sub-Saharan	#e32f27	NA18859	PattersonGenetics2012	0.0	0	YRI	Nigeria	7.4	3.9	M	..	13.68112	15.056766
Africa Sub-Saharan	#e32f27	NA18858	PattersonGenetics2012	0.0	0	YRI	Nigeria	7.4	3.9	F	..	13.591622	14.980539
Africa Sub-Saharan	#e32f27	NA18857	PattersonGenetics2012	0.0	0	Ignore_YRI_relative	Nigeria	7.4	3.9	M	..	13.734428	14.835924
Africa Sub-Saharan	#e32f27	NA18856	PattersonGenetics2012	0.0	0	YRI	Nigeria	7.4	3.9	M	..	13.480732	15.1660185
Africa Sub-Saharan	#e32f27	NA18855	PattersonGenetics2012	0.0	0	YRI	Nigeria	7.4	3.9	F	..	13.440413	14.28283
Africa Sub-Saharan	#e32f27	NA18854	PattersonGenetics2012	0.0	0	Ignore_YRI_relative	Nigeria	7.4	3.9	M	..	13.499481	15.09261
Africa Sub-Saharan	#e32f27	NA18853	PattersonGenetics2012	0.0	0	YRI_o	Nigeria	7.4	3.9	M	..	13.567825	14.975134
Africa Sub-Saharan	#e32f27	NA18863	PattersonGenetics2012	0.0	0	Ignore_YRI_relative	Nigeria	7.4	3.9	M	..	13.607092	14.430462
Africa Sub-Saharan	#e32f27	HG03025.SG	1KGPhase3	0.0	0	GWD.SG	Gambia	13.25	-16.316667	F	..	13.361378	14.086366
Africa Sub-Saharan	#e32f27	HG03027.SG	1KGPhase3	0.0	0	GWD.SG	Gambia	13.25	-16.316667	M	..	13.257563	13.867364
Africa Sub-Saharan	#e32f27	HG03028.SG	1KGPhase3	0.0	0	GWD.SG	Gambia	13.25	-16.316667	F	..	13.523369	14.529111
Africa Sub-Saharan	#e32f27	Ayodo_103M	LazaridisNature2014	0.0	0	Masai	Kenya	-1.1	35.9	F	..	12.953513	9.544002
Africa Sub-Saharan	#e32f27	Ayodo_83K	LazaridisNature2014	0.0	0	Kikuyu	Kenya	-0.4	36.9	F	..	13.186663	9.859773
Africa Sub-Saharan	#e32f27	Ayodo_61K	LazaridisNature2014	0.0	0	Kikuyu	Kenya	-0.4	36.9	F	..	13.214428	9.932152
Africa Sub-Saharan	#e32f27	Ayodo_90S	LazaridisNature2014	0.0	0	Somali	Kenya	5.6	48.3	M	..	12.736086	9.115316
Africa Sub-Saharan	#e32f27	Ayodo_69S	LazaridisNature2014	0.0	0	Somali	Kenya	5.6	48.3	M	..	12.7413845	9.128573
Africa Sub-Saharan	#e32f27	Ayodo_67K	LazaridisNature2014	0.0	0	Kikuyu	Kenya	-0.4	36.9	F	..	13.356322	9.949858
Africa Sub-Saharan	#e32f27	Ayodo_23S	LazaridisNature2014	0.0	0	Somali	Kenya	5.6	48.3	F	..	12.700646	9.048793
Africa Sub-Saharan	#e32f27	Ayodo_47K	LazaridisNature2014	0.0	0	Kikuyu	Kenya	-0.4	36.9	M	..	13.319987	9.935917
Africa Sub-Saharan	#e32f27	Ayodo_21S	LazaridisNature2014	0.0	0	Somali	Kenya	5.6	48.3	F	..	12.732027	9.097302
Africa Sub-Saharan	#e32f27	HGDP01419	PattersonGenetics2012	0.0	0	BantuKenya	Kenya	-3	37	M	..	14.659428	9.829808
Africa Sub-Saharan	#e32f27	Ayodo_101M	LazaridisNature2014	0.0	0	Masai	Kenya	-1.1	35.9	F	..	12.95725	9.552385
Africa Sub-Saharan	#e32f27	HGDP01418	PattersonGenetics2012	0.0	0	BantuKenya	Kenya	-3	37	M	..	14.412386	9.762744
Africa Sub-Saharan	#e32f27	HGDP01416	PattersonGenetics2012	0.0	0	Ignore_BantuKenya	Kenya	-3	37	M	..	13.921431	9.855188
Africa Sub-Saharan	#e32f27	HGDP01415	PattersonGenetics2012	0.0	0	Ignore_BantuKenya	Kenya	-3	37	M	..	13.934616	9.844698
Africa Sub-Saharan	#e32f27	HGDP01414	PattersonGenetics2012	0.0	0	BantuKenya	Kenya	-3	37	F	..	14.6261215	9.820814
Africa Sub-Saharan	#e32f27	HGDP01412	PattersonGenetics2012	0.0	0	Ignore_BantuKenya_relative	Kenya	-3	37	M	..	14.433199	9.745794
Africa Sub-Saharan	#e32f27	HGDP01411	PattersonGenetics2012	0.0	0	Ignore_BantuKenya	Kenya	-3	37	M	..	14.112414	9.789987
Africa Sub-Saharan	#e32f27	HGDP01408	PattersonGenetics2012	0.0	0	BantuKenya	Kenya	-3	37	M	..	14.411341	9.796401
Africa Sub-Saharan	#e32f27	HGDP01406	PattersonGenetics2012	0.0	0	Ignore_BantuKenya_relative	Kenya	-3	37	M	..	14.616511	9.802754
Africa Sub-Saharan	#e32f27	HGDP01405	PattersonGenetics2012	0.0	0	BantuKenya	Kenya	-3	37	M	..	14.674408	9.829825
Africa Sub-Saharan	#e32f27	S_Igbo-1.DG	MallickNature2016	0.0	0	Igbo.DG	Nigeria	6	7	M	..	12.541445	13.77846
Africa Sub-Saharan	#e32f27	S_Igbo-2.DG	MallickNature2016	0.0	0	Igbo.DG	Nigeria	6	7	F	..	12.627325	13.888007
Africa Sub-Saharan	#e32f27	HGDP01417	PattersonGenetics2012	0.0	0	BantuKenya	Kenya	-3	37	M	..	14.622034	9.823381
Africa Sub-Saharan	#e32f27	I12379	PrendergastLipsonSawchukScience2019	-340.0	-300	Kenya_Historic_2	Kenya	-1.396	35.983	M	L3h1a2a1	12.907524	9.463725
Africa Sub-Saharan	#e32f27	Bar08	PickrellNatureCommunications2012	0.0	0	Hadza1	Tanzania	-3.6	35.1	F	..	7.550676	12.470705
Africa Sub-Saharan	#e32f27	Bar10	PickrellNatureCommunications2012	0.0	0	Hadza1	Tanzania	-3.6	35.1	F	..	7.52524	12.420993
Africa Sub-Saharan	#e32f27	HG03039.SG	1KGPhase3	0.0	0	GWD.SG	Gambia	13.25	-16.316667	M	..	13.707134	14.369638
Africa Sub-Saharan	#e32f27	HG03040.SG	1KGPhase3	0.0	0	GWD.SG	Gambia	13.25	-16.316667	F	..	13.68067	14.253214
Africa Sub-Saharan	#e32f27	HG03045.SG	1KGPhase3	0.0	0	GWD.SG	Gambia	13.25	-16.316667	M	..	13.503224	13.654322
Africa Sub-Saharan	#e32f27	HG03046.SG	1KGPhase3	0.0	0	GWD.SG	Gambia	13.25	-16.316667	F	..	13.6614065	13.957883
Africa Sub-Saharan	#e32f27	HG03048.SG	1KGPhase3	0.0	0	GWD.SG	Gambia	13.25	-16.316667	M	..	13.57673	14.292425
Africa Sub-Saharan	#e32f27	HG03049.SG	1KGPhase3	0.0	0	GWD.SG	Gambia	13.25	-16.316667	F	..	13.702466	14.137707
Africa Sub-Saharan	#e32f27	HG03240.SG	1KGPhase3	0.0	0	GWD.SG	Gambia	13.25	-16.316667	M	..	12.678613	13.812741
Africa Sub-Saharan	#e32f27	HG03241.SG	1KGPhase3	0.0	0	GWD.SG	Gambia	13.25	-16.316667	F	..	13.426145	14.331816
Africa Sub-Saharan	#e32f27	HG03246.SG	1KGPhase3	0.0	0	GWD.SG	Gambia	13.25	-16.316667	M	..	13.4284725	13.727796
Africa Sub-Saharan	#e32f27	HG03247.SG	1KGPhase3	0.0	0	GWD.SG	Gambia	13.25	-16.316667	F	..	13.521957	13.667051
Africa Sub-Saharan	#e32f27	Bar09	PickrellNatureCommunications2012	0.0	0	Ignore_Hadza	Tanzania	-3.6	35.1	M	..	7.553484	12.4818945
Africa Sub-Saharan	#e32f27	HG03258.SG	1KGPhase3	0.0	0	GWD.SG	Gambia	13.25	-16.316667	M	..	13.576132	14.137597
Africa Sub-Saharan	#e32f27	HG03538.SG	1KGPhase3	0.0	0	GWD.SG	Gambia	13.25	-16.316667	M	..	13.539035	13.7377
Africa Sub-Saharan	#e32f27	HG03539.SG	1KGPhase3	0.0	0	GWD.SG	Gambia	13.25	-16.316667	F	..	13.557762	13.569004
Africa Sub-Saharan	#e32f27	EAF4700	LazaridisNature2014	0.0	0	Afar.WGA	Ethiopia	11.8	41.4	M	..	12.133018	6.7264457
Africa Sub-Saharan	#e32f27	EAF4683	LazaridisNature2014	0.0	0	Afar.WGA	Ethiopia	11.8	41.4	M	..	12.139367	6.743185
Africa Sub-Saharan	#e32f27	EAF4644	LazaridisNature2014	0.0	0	Afar.WGA	Ethiopia	11.8	41.4	M	..	12.136723	6.7122197
Africa Sub-Saharan	#e32f27	EAF4648	LazaridisNature2014	0.0	0	Afar.WGA	Ethiopia	11.8	41.4	M	..	12.136381	6.731424
Africa Sub-Saharan	#e32f27	EAF4646	LazaridisNature2014	0.0	0	Afar.WGA	Ethiopia	11.8	41.4	M	..	12.136178	6.7196083
Africa Sub-Saharan	#e32f27	Bar04	PickrellNatureCommunications2012	0.0	0	Hadza1_outlier	Tanzania	-3.6	35.1	F	..	7.5389714	12.464535
Africa Sub-Saharan	#e32f27	End08	PickrellNatureCommunications2012	0.0	0	Hadza1	Tanzania	-3.6	35.1	M	..	7.5468154	12.473401
